"","tree_id","tree_code","fp_tree_id","fp_species_name","fp_species_id","fp_genus_name","fp_genus_id","fp_family_name","fp_family_apg_id","sub_plot_code","plot_code","csp_site","csp_tree_code","csp_species","csp_family","csp_full_name","csp_taxon_info","dbh_latest","census_date_latest"
"5530",1701,"T499.2",635112,"Oreopanax microflorous",443378,"Oreopanax",2438,"Araliaceae",368,"19","ESP-01",NA,NA,NA,NA,NA,NA,0,"2011.915"
"5531",1702,"T499.3",635113,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"19","ESP-01",NA,NA,NA,NA,NA,NA,101,"2011.915"
"5532",1703,"T499.4",635114,"Meliosma frondosa",403351,"Meliosma",24384,"Sabiaceae",450,"19","ESP-01",NA,NA,NA,NA,NA,NA,209,"2011.915"
"5533",12036,"T49A",140807,"Rinorea viridifolia",524671,"Rinorea",26681,"Violaceae",341,"4","TAM-06",NA,NA,NA,NA,NA,NA,111,"2011.6725"
"5534",5,"T5",1105387,"Polylepis pauta",495819,"Polylepis",23133,"Rosaceae",397,"1","ACJ-01",NA,NA,NA,NA,NA,NA,317,"2014.2"
"5535",864,"T5",634275,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"1","ESP-01",NA,NA,NA,NA,NA,NA,146,"2011.915"
"5536",3747,"T5",1106832,"Pourouma mollis",501246,"Pourouma",8321,"Urticaceae",378,"22","PAN-02",NA,NA,NA,NA,NA,NA,342,"2013.241"
"5537",6575,"T5",1107603,"Senefeldera inclinata",552637,"Senefeldera",10888,"Euphorbiaceae",415,"1","PAN-03","PAN-03","T5","inclinata","Euphorbiaceae","Senefeldera inclinata","Mull. Arg.",201,"2014.219"
"5538",7258,"T5",636687,"Guarea kunthiana",274950,"Guarea",16284,"Meliaceae",376,"1","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"5539",9412,"T5",1062376,"Indet indet",655335,"Indet",31330147,"Salicaceae",379,"1","SPD-02",NA,NA,NA,NA,NA,NA,124,"2009.033"
"5540",10292,"T5",55271,"Dialium guianense",167740,"Dialium",11551,"Fabaceae",423,"1","TAM-05",NA,NA,NA,NA,NA,NA,129,"2011.652"
"5541",11188,"T5",56080,"Pouteria torta",501699,"Pouteria",24801,"Sapotaceae",377,"1","TAM-06","TAM-06","T5","torta","Sapotaceae","Pouteria torta","(Mart.) Radlk.",197,"2011.6725"
"5542",12112,"T5",635196,"Freziera parva",246833,"Freziera",26059,"Pentaphylacaceae",306,"1","TRU-04",NA,NA,NA,NA,NA,NA,265,"2011.575"
"5543",13171,"T5",632989,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"1","WAY-01",NA,NA,NA,NA,NA,NA,167,"2011.896"
"5544",50,"T50",1105432,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"2","ACJ-01",NA,NA,NA,NA,NA,NA,243,"2014.2"
"5545",909,"T50",634320,"Symplocos reflexa",580094,"Symplocos",26001,"Symplocaceae",124,"2","ESP-01",NA,NA,NA,NA,NA,NA,0,"2011.915"
"5546",3801,"T50",1106886,"Bellucia pentamera",67126,"Bellucia",15962,"Melastomataceae",414,"24","PAN-02",NA,NA,NA,NA,NA,NA,153,"2013.241"
"5547",6620,"T50",1107648,"Neea divaricata",427145,"Neea",17020,"Nyctaginaceae",358,"3","PAN-03",NA,NA,NA,NA,NA,NA,132,"2014.219"
"5548",7303,"T50",636732,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"3","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"5549",9457,"T50",1062421,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"2","SPD-02","SPD-02","T50","bicolor","Urticaceae","Pourouma bicolor","Mart.",291,"2009.033"
"5550",11569,"T50",56131,"Socratea exorrhiza",560280,"Socratea",2744,"Arecaceae",413,"5","TAM-06",NA,NA,NA,NA,NA,NA,114,"2011.6725"
"5551",12157,"T50",635241,"Weinmannia reticulata",622077,"Weinmannia",9498,"Cunoniaceae",347,"2","TRU-04",NA,NA,NA,NA,NA,NA,0,"2011.575"
"5552",13216,"T50",633034,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"1","WAY-01",NA,NA,NA,NA,NA,NA,195,"2011.896"
"5553",500,"T500",1105882,"Myrsine dependens",424750,"Myrsine",16744,"Primulaceae",288,"15","ACJ-01",NA,NA,NA,NA,NA,NA,225,"2014.2"
"5554",1358,"T500",634769,"Clethra indet",636995,"Clethra",8686,"Clethraceae",147,"19","ESP-01",NA,NA,NA,NA,NA,NA,0,"2011"
"5555",3180,"T500",1106265,"Pourouma minor",501245,"Pourouma",8321,"Urticaceae",378,"1","PAN-02",NA,NA,NA,NA,NA,NA,264,"2013.241"
"5556",7065,"T500",1108093,"Andira inermis",27436,"Andira",11068,"Fabaceae",423,"18","PAN-03",NA,NA,NA,NA,NA,NA,556,"2014.219"
"5557",7754,"T500",637183,"Dendropanax indet",630709,"Dendropanax",2400,"Araliaceae",368,"14","SPD-01",NA,NA,NA,NA,NA,NA,205,"2011.808"
"5558",9899,"T500",1062868,"Euterpe precatoria",233220,"Euterpe",2589,"Arecaceae",413,"15","SPD-02",NA,NA,NA,NA,NA,NA,147,"2009.033"
"5559",10877,"T500",55797,"Pseudolmedia laevis",505741,"Pseudolmedia",16601,"Moraceae",364,"22","TAM-05","TAM-05","T500","laevis","Moraceae","Pseudolmedia laevis","(Ruiz & Pav.) J.F. Macbr.",189,"2011.652"
"5560",11781,"T500",56621,"Garcinia macrophylla",252326,"Garcinia",8730,"Clusiaceae",350,"20","TAM-06",NA,NA,NA,NA,NA,NA,143,"2011.6725"
"5561",12607,"T500",635691,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"15","TRU-04",NA,NA,NA,NA,NA,NA,0,"2007.433"
"5562",13665,"T500",633483,"Clusia alata",124433,"Clusia",8717,"Clusiaceae",350,"11","WAY-01",NA,NA,NA,NA,NA,NA,293,"2011.896"
"5563",501,"T501",1105883,"Symplocos psiloclada",580080,"Symplocos",26001,"Symplocaceae",124,"15","ACJ-01",NA,NA,NA,NA,NA,NA,117,"2014.2"
"5564",1359,"T501",634770,"Indet indet",655378,"Indet",31330190,"Lauraceae",374,"19","ESP-01",NA,NA,NA,NA,NA,NA,114,"2011.915"
"5565",3181,"T501",1106266,"Unonopsis spectabilis",607439,"Unonopsis",1245,"Annonaceae",407,"1","PAN-02",NA,NA,NA,NA,NA,NA,130,"2013.241"
"5566",7755,"T501",637184,"Lissocarpa indet",643553,"Lissocarpa",15244,"Ebenaceae",432,"14","SPD-01",NA,NA,NA,NA,NA,NA,198,"2011.808"
"5567",9900,"T501",1062869,"Tapirira obtusa",583563,"Tapirira",1049,"Anacardiaceae",390,"15","SPD-02",NA,NA,NA,NA,NA,NA,138,"2009.033"
"5568",10878,"T501",55798,"Tachigali polyphylla",581891,"Tachigali",12729,"Fabaceae",423,"22","TAM-05","TAM-05","T501","paniculata var. alba","Fabaceae","Tachigali paniculata var. alba","(Ducke) Dwyer",290,"2011.652"
"5569",11782,"T501",56622,"Cordia lomatoloba",132472,"Cordia",6481,"Boraginaceae",467,"20","TAM-06",NA,NA,NA,NA,NA,NA,310,"2011.6725"
"5570",12608,"T501",635692,"Cinchona calisaya",117874,"Cinchona",23365,"Rubiaceae",455,"15","TRU-04",NA,NA,NA,NA,NA,NA,170,"2011.575"
"5571",13666,"T501",633484,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"11","WAY-01",NA,NA,NA,NA,NA,NA,135,"2011.896"
"5572",502,"T502",1105884,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"15","ACJ-01",NA,NA,NA,NA,NA,NA,118,"2014.2"
"5573",1360,"T502",634771,"Clethra indet",636995,"Clethra",8686,"Clethraceae",147,"19","ESP-01",NA,NA,NA,NA,NA,NA,0,"2011"
"5574",3182,"T502",1106267,"Pourouma minor",501245,"Pourouma",8321,"Urticaceae",378,"1","PAN-02",NA,NA,NA,NA,NA,NA,131,"2013.241"
"5575",7066,"T502",1108094,"Parinari occidentalis",456493,"Parinari",8660,"Chrysobalanaceae",324,"19","PAN-03",NA,NA,NA,NA,NA,NA,142,"2014.219"
"5576",7756,"T502",637185,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"14","SPD-01",NA,NA,NA,NA,NA,NA,204,"2011.808"
"5577",9901,"T502",1062870,"Protium montanum",504273,"Protium",7409,"Burseraceae",330,"15","SPD-02",NA,NA,NA,NA,NA,NA,130,"2009.033"
"5578",10879,"T502",55799,"Pseudolmedia laevigata",505740,"Pseudolmedia",16601,"Moraceae",364,"22","TAM-05",NA,NA,NA,NA,NA,NA,121,"2011.652"
"5579",11783,"T502",56623,"Socratea exorrhiza",560280,"Socratea",2744,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,0,"2008.656"
"5580",12609,"T502",635693,"Cinchona calisaya",117874,"Cinchona",23365,"Rubiaceae",455,"15","TRU-04",NA,NA,NA,NA,NA,NA,119,"2011.575"
"5581",13667,"T502",633485,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"11","WAY-01",NA,NA,NA,NA,NA,NA,130,"2011.896"
"5582",859,"T502.1",1128753,"Indet indet",655545,"Indet",31330357,"Indet",469,"15","ACJ-01",NA,NA,NA,NA,NA,NA,137,"2014.2"
"5583",11784,"T502.1",56624,"Inga bourgonii",319834,"Inga",11884,"Fabaceae",423,"20","TAM-06",NA,NA,NA,NA,NA,NA,183,"2011.6725"
"5584",503,"T503",1105885,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"15","ACJ-01",NA,NA,NA,NA,NA,NA,164,"2014.2"
"5585",1361,"T503",634772,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"19","ESP-01",NA,NA,NA,NA,NA,NA,418,"2011.915"
"5586",3183,"T503",1106268,"Herrania nitida",294544,"Herrania",25883,"Malvaceae",418,"1","PAN-02",NA,NA,NA,NA,NA,NA,104,"2013.241"
"5587",7067,"T503",1108095,"Meliosma indet",652693,"Meliosma",24384,"Sabiaceae",450,"19","PAN-03",NA,NA,NA,NA,NA,NA,178,"2014.219"
"5588",7757,"T503",637186,"Chrysophyllum indet",652996,"Chrysophyllum",24687,"Sapotaceae",377,"14","SPD-01","SPD-01","T503","sp. 9745(R2T)","Sapotaceae","Chrysophyllum sp. 9745(R2T)",NA,223,"2011.808"
"5589",9902,"T503",1062871,"Endlicheria griseo-sericea",206012,"Endlicheria",14593,"Lauraceae",374,"15","SPD-02",NA,NA,NA,NA,NA,NA,138,"2009.033"
"5590",10880,"T503",55800,"Cecropia ficifolia",103406,"Cecropia",8315,"Urticaceae",378,"22","TAM-05",NA,NA,NA,NA,NA,NA,0,"2000.5615"
"5591",11785,"T503",56625,"Pouteria torta",501699,"Pouteria",24801,"Sapotaceae",377,"20","TAM-06",NA,NA,NA,NA,NA,NA,415,"2011.6725"
"5592",12610,"T503",635694,"Ilex indet",630470,"Ilex",2161,"Aquifoliaceae",12,"15","TRU-04",NA,NA,NA,NA,NA,NA,251,"2011.575"
"5593",13668,"T503",633486,"Bejaria aestuans",66887,"Bejaria",10137,"Ericaceae",406,"11","WAY-01",NA,NA,NA,NA,NA,NA,177,"2011.896"
"5594",1704,"T503.1",635115,"Hedyosmum indet",636930,"Hedyosmum",8621,"Chloranthaceae",226,"19","ESP-01",NA,NA,NA,NA,NA,NA,112,"2011.915"
"5595",1777,"T503.2",635188,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"19","ESP-01",NA,NA,NA,NA,NA,NA,123,"2011.915"
"5596",504,"T504",1105886,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"15","ACJ-01",NA,NA,NA,NA,NA,NA,500,"2014.2"
"5597",1362,"T504",634773,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"19","ESP-01",NA,NA,NA,NA,NA,NA,264,"2011.915"
"5598",3184,"T504",1106269,"Pourouma minor",501245,"Pourouma",8321,"Urticaceae",378,"1","PAN-02",NA,NA,NA,NA,NA,NA,213,"2013.241"
"5599",7068,"T504",1108096,"Tachigali indet",641038,"Tachigali",12729,"Fabaceae",423,"19","PAN-03",NA,NA,NA,NA,NA,NA,240,"2014.219"
"5600",7758,"T504",637187,"Aniba indet",642857,"Aniba",14548,"Lauraceae",374,"14","SPD-01",NA,NA,NA,NA,NA,NA,135,"2011.808"
"5601",9903,"T504",1062872,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"15","SPD-02",NA,NA,NA,NA,NA,NA,231,"2009.033"
"5602",10881,"T504",55801,"Guatteria indet",629456,"Guatteria",1147,"Annonaceae",407,"22","TAM-05",NA,NA,NA,NA,NA,NA,0,"2000.5615"
"5603",11786,"T504",56626,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,245,"2011.6725"
"5604",12611,"T504",635695,"Nectandra indet",642937,"Nectandra",14628,"Lauraceae",374,"15","TRU-04",NA,NA,NA,NA,NA,NA,0,"2011.575"
"5605",13669,"T504",633487,"Escallonia myrtilloides",221221,"Escallonia",24934,"Escalloniaceae",456,"11","WAY-01",NA,NA,NA,NA,NA,NA,141,"2011.896"
"5606",1705,"T504.1",635116,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"19","ESP-01",NA,NA,NA,NA,NA,NA,265,"2011.915"
"5607",3185,"T504.2.A",1106270,"Casearia ulmifolia",99805,"Casearia",12958,"Salicaceae",379,"1","PAN-02",NA,NA,NA,NA,NA,NA,102,"2013.241"
"5608",505,"T505",1105887,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"15","ACJ-01",NA,NA,NA,NA,NA,NA,296,"2014.2"
"5609",1363,"T505",634774,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"19","ESP-01",NA,NA,NA,NA,NA,NA,164,"2011.915"
"5610",3186,"T505",1106271,"Pouteria coriacea",501399,"Pouteria",24801,"Sapotaceae",377,"1","PAN-02",NA,NA,NA,NA,NA,NA,216,"2013.241"
"5611",7069,"T505",1108097,"Mollinedia killipii",418242,"Mollinedia",16494,"Monimiaceae",342,"19","PAN-03",NA,NA,NA,NA,NA,NA,150,"2014.219"
"5612",7759,"T505",637188,"Lissocarpa indet",643553,"Lissocarpa",15244,"Ebenaceae",432,"14","SPD-01",NA,NA,NA,NA,NA,NA,124,"2011.808"
"5613",9904,"T505",1062873,"Mollinedia lanceolata",418246,"Mollinedia",16494,"Monimiaceae",342,"15","SPD-02",NA,NA,NA,NA,NA,NA,158,"2009.033"
"5614",10882,"T505",55802,"Cordia ucayaliensis",132653,"Cordia",6481,"Boraginaceae",467,"22","TAM-05",NA,NA,NA,NA,NA,NA,146,"2011.652"
"5615",11787,"T505",56627,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,204,"2011.6725"
"5616",12612,"T505",635696,"Gordonia planchonii",270291,"Gordonia",26061,"Theaceae",274,"15","TRU-04",NA,NA,NA,NA,NA,NA,149,"2011.575"
"5617",13670,"T505",633488,"Escallonia myrtilloides",221221,"Escallonia",24934,"Escalloniaceae",456,"11","WAY-01",NA,NA,NA,NA,NA,NA,174,"2011.896"
"5618",11788,"T505.1",56628,"Pseudolmedia laevis",505741,"Pseudolmedia",16601,"Moraceae",364,"20","TAM-06",NA,NA,NA,NA,NA,NA,117,"2011.6725"
"5619",8727,"T505.2A",638154,"Beilschmiedia latifolia",66701,"Beilschmiedia",14554,"Lauraceae",374,"14","SPD-01",NA,NA,NA,NA,NA,NA,154,"2011.808"
"5620",3187,"T505.A",1106272,"Pourouma bicolor",501209,"Pourouma",8321,"Urticaceae",378,"1","PAN-02",NA,NA,NA,NA,NA,NA,110,"2013.241"
"5621",11897,"T505B",140819,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,135,"2011.6725"
"5622",506,"T506",1105888,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"15","ACJ-01",NA,NA,NA,NA,NA,NA,215,"2014.2"
"5623",1364,"T506",634775,"Oreopanax microflorous",443378,"Oreopanax",2438,"Araliaceae",368,"19","ESP-01","ESP-01","T506","sp. 9624(R2T)","Araliaceae","Oreopanax sp. 9624(R2T)",NA,194,"2011.915"
"5624",3188,"T506",1106273,"Indet indet",655545,"Indet",31330357,"Indet",469,"1","PAN-02",NA,NA,NA,NA,NA,NA,149,"2013.241"
"5625",7070,"T506",1108098,"Inga gracilifolia",320046,"Inga",11884,"Fabaceae",423,"19","PAN-03",NA,NA,NA,NA,NA,NA,109,"2014.219"
"5626",7760,"T506",637189,"Alchornea indet",638692,"Alchornea",10383,"Euphorbiaceae",415,"14","SPD-01",NA,NA,NA,NA,NA,NA,121,"2011.808"
"5627",9905,"T506",1062874,"Cabralea canjerana",83564,"Cabralea",16255,"Meliaceae",376,"15","SPD-02",NA,NA,NA,NA,NA,NA,115,"2009.033"
"5628",10883,"T506",55803,"Nectandra longifolia",426946,"Nectandra",14628,"Lauraceae",374,"22","TAM-05",NA,NA,NA,NA,NA,NA,0,"2005.041"
"5629",11789,"T506",56629,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"20","TAM-06","TAM-06","T506","deltoidea","Arecaceae","Iriartea deltoidea","Ruiz & Pav.",312,"2011.6725"
"5630",12613,"T506",635697,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"15","TRU-04",NA,NA,NA,NA,NA,NA,539,"2011.575"
"5631",13671,"T506",633489,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"11","WAY-01",NA,NA,NA,NA,NA,NA,114,"2011.896"
"5632",11790,"T506.1",56630,"Socratea exorrhiza",560280,"Socratea",2744,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,170,"2011.6725"
"5633",11903,"T506.2",261671,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,243,"2011.6725"
"5634",11915,"T506.4",1074537,"Indet indet",655545,"Indet",31330357,"Indet",469,"20","TAM-06",NA,NA,NA,NA,NA,NA,126,"2014.671"
"5635",11916,"T506E",1074538,"Indet indet",655545,"Indet",31330357,"Indet",469,"20","TAM-06",NA,NA,NA,NA,NA,NA,100,"2014.671"
"5636",507,"T507",1105889,"Clethra cuneata",123323,"Clethra",8686,"Clethraceae",147,"15","ACJ-01",NA,NA,NA,NA,NA,NA,102,"2014.2"
"5637",1365,"T507",634776,"Indet indet",655378,"Indet",31330190,"Lauraceae",374,"19","ESP-01",NA,NA,NA,NA,NA,NA,239,"2011.915"
"5638",3189,"T507",1106274,"Andira inermis",27436,"Andira",11068,"Fabaceae",423,"2","PAN-02",NA,NA,NA,NA,NA,NA,445,"2013.241"
"5639",7071,"T507",1108099,"Iryanthera juruensis",324684,"Iryanthera",16678,"Myristicaceae",340,"19","PAN-03",NA,NA,NA,NA,NA,NA,144,"2014.219"
"5640",7761,"T507",637190,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"14","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011.808"
"5641",9906,"T507",1062875,"Tachigali setifera",581903,"Tachigali",12729,"Fabaceae",423,"15","SPD-02",NA,NA,NA,NA,NA,NA,113,"2009.033"
"5642",10884,"T507",55804,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"22","TAM-05",NA,NA,NA,NA,NA,NA,264,"2011.652"
"5643",11791,"T507",56631,"Astrocaryum gratum",55662,"Astrocaryum",2507,"Arecaceae",413,"20","TAM-06","TAM-06","T507","gratum","Arecaceae","Astrocaryum gratum","F. Kahn & B. Millan",185,"2011.6725"
"5644",12614,"T507",635698,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"16","TRU-04",NA,NA,NA,NA,NA,NA,241,"2011.575"
"5645",13672,"T507",633490,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"11","WAY-01",NA,NA,NA,NA,NA,NA,103,"2011.896"
"5646",1706,"T507.1",635117,"Indet indet",655378,"Indet",31330190,"Lauraceae",374,"19","ESP-01",NA,NA,NA,NA,NA,NA,113,"2011.915"
"5647",10279,"T507.1",1073421,"Indet indet",655545,"Indet",31330357,"Indet",469,NA,"TAM-05",NA,NA,NA,NA,NA,NA,101,"2014.71"
"5648",508,"T508",1105890,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"15","ACJ-01",NA,NA,NA,NA,NA,NA,250,"2014.2"
"5649",1366,"T508",634777,"Oreopanax microflorous",443378,"Oreopanax",2438,"Araliaceae",368,"19","ESP-01",NA,NA,NA,NA,NA,NA,156,"2011.915"
"5650",3190,"T508",1106275,"Indet indet",655545,"Indet",31330357,"Indet",469,"2","PAN-02",NA,NA,NA,NA,NA,NA,0,"2013.241"
"5651",7072,"T508",1108100,"Miconia indet",644409,"Miconia",16100,"Melastomataceae",414,"19","PAN-03",NA,NA,NA,NA,NA,NA,278,"2014.219"
"5652",7762,"T508",637191,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"14","SPD-01",NA,NA,NA,NA,NA,NA,151,"2011.808"
"5653",9907,"T508",1062876,"Tapirira obtusa",583563,"Tapirira",1049,"Anacardiaceae",390,"15","SPD-02",NA,NA,NA,NA,NA,NA,252,"2009.033"
"5654",10885,"T508",55805,"Iriartea deltoidea",323534,"Iriartea",2617,"Arecaceae",413,"22","TAM-05","TAM-05","T508","deltoidea","Arecaceae","Iriartea deltoidea","Ruiz & Pav.",206,"2011.652"
"5655",11792,"T508",56632,"Socratea exorrhiza",560280,"Socratea",2744,"Arecaceae",413,"20","TAM-06",NA,NA,NA,NA,NA,NA,170,"2011.6725"
"5656",12615,"T508",635699,"Weinmannia reticulata",622077,"Weinmannia",9498,"Cunoniaceae",347,"16","TRU-04","TRU-04","T508","reticulata","Cunoniaceae","Weinmannia reticulata","Ruiz & Pav.",460,"2011.575"
"5657",13673,"T508",633491,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"11","WAY-01",NA,NA,NA,NA,NA,NA,106,"2011.896"
"5658",11914,"T508.1",1074536,"Indet indet",655545,"Indet",31330357,"Indet",469,"20","TAM-06",NA,NA,NA,NA,NA,NA,101,"2014.671"
"5659",509,"T509",1105891,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"15","ACJ-01",NA,NA,NA,NA,NA,NA,220,"2014.2"
"5660",1367,"T509",634778,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"19","ESP-01",NA,NA,NA,NA,NA,NA,316,"2011.915"
"5661",3191,"T509",1106276,"Tapirira guianensis",583557,"Tapirira",1049,"Anacardiaceae",390,"2","PAN-02",NA,NA,NA,NA,NA,NA,173,"2013.241"
"5662",7073,"T509",1108101,"Tapirira guianensis",583557,"Tapirira",1049,"Anacardiaceae",390,"19","PAN-03",NA,NA,NA,NA,NA,NA,427,"2014.219"
"5663",7763,"T509",637192,"Cyathea indet",650340,"Cyathea",22031,"Cyatheaceae",470,"14","SPD-01",NA,NA,NA,NA,NA,NA,230,"2011.808"
"5664",9908,"T509",1062877,"Tapirira obtusa",583563,"Tapirira",1049,"Anacardiaceae",390,"15","SPD-02",NA,NA,NA,NA,NA,NA,171,"2009.033"
"5665",10886,"T509",55806,"Sterculia tessmannii",573660,"Sterculia",25935,"Malvaceae",418,"23","TAM-05",NA,NA,NA,NA,NA,NA,139,"2011.652"
"5666",11793,"T509",56633,"Otoba parvifolia",446631,"Otoba",16685,"Myristicaceae",340,"20","TAM-06",NA,NA,NA,NA,NA,NA,327,"2011.6725"
"5667",12616,"T509",635700,"Cyathea delgadii",146888,"Cyathea",22031,"Cyatheaceae",470,"16","TRU-04","TRU-04","T509","delgadii","Cyatheaceae","Cyathea delgadii","Sternb.",234,"2011.575"
"5668",13674,"T509",633492,"Myrsine coriacea",424739,"Myrsine",16744,"Primulaceae",288,"11","WAY-01",NA,NA,NA,NA,NA,NA,119,"2011.896"
"5669",13107,"T509.2.A",636191,"Hedyosmum goudotianum",286815,"Hedyosmum",8621,"Chloranthaceae",226,"16","TRU-04",NA,NA,NA,NA,NA,NA,123,"2011.575"
"5670",13009,"T509A",636093,"Hedyosmum goudotianum",286815,"Hedyosmum",8621,"Chloranthaceae",226,"16","TRU-04",NA,NA,NA,NA,NA,NA,157,"2011.575"
"5671",3802,"T50.A",1106887,"Bathysa australis",63426,"Bathysa",23267,"Rubiaceae",455,"24","PAN-02",NA,NA,NA,NA,NA,NA,157,"2013.241"
"5672",51,"T51",1105433,"Weinmannia cochensis",621958,"Weinmannia",9498,"Cunoniaceae",347,"2","ACJ-01",NA,NA,NA,NA,NA,NA,109,"2014.2"
"5673",910,"T51",634321,"Weinmannia bangii",621938,"Weinmannia",9498,"Cunoniaceae",347,"2","ESP-01",NA,NA,NA,NA,NA,NA,298,"2011.915"
"5674",3803,"T51",1106888,"Senefeldera inclinata",552637,"Senefeldera",10888,"Euphorbiaceae",415,"24","PAN-02",NA,NA,NA,NA,NA,NA,149,"2013.241"
"5675",6621,"T51",1107649,"Senefeldera inclinata",552637,"Senefeldera",10888,"Euphorbiaceae",415,"3","PAN-03",NA,NA,NA,NA,NA,NA,105,"2014.219"
"5676",7304,"T51",636733,"Turpinia occidentalis",606012,"Turpinia",25815,"Staphyleaceae",451,"3","SPD-01",NA,NA,NA,NA,NA,NA,0,"2011"
"5677",9458,"T51",1062422,"Cabralea canjerana",83564,"Cabralea",16255,"Meliaceae",376,"2","SPD-02",NA,NA,NA,NA,NA,NA,330,"2009.033"
"5678",10642,"T51",55316,"Tachigali polyphylla",581891,"Tachigali",12729,"Fabaceae",423,"3","TAM-05","TAM-05","T51","paniculata var. alba","Fabaceae","Tachigali paniculata var. alba","(Ducke) Dwyer",443,"2011.652"
"5679",11570,"T51",56132,"Tapura acreana",583585,"Tapura",9916,"Dichapetalaceae",192,"5","TAM-06",NA,NA,NA,NA,NA,NA,504,"2011.6725"
"5680",12158,"T51",635242,"Ocotea indet",642945,"Ocotea",14636,"Lauraceae",374,"2","TRU-04",NA,NA,NA,NA,NA,NA,248,"2011.575"
"5681",13217,"T51",633035,"Weinmannia crassifolia",621965,"Weinmannia",9498,"Cunoniaceae",347,"1","WAY-01",NA,NA,NA,NA,NA,NA,122,"2011.896"
"5682",510,"T510",1105892,"Weinmannia fagaroides",621985,"Weinmannia",9498,"Cunoniaceae",347,"16","ACJ-01",NA,NA,NA,NA,NA,NA,349,"2014.2"
"5683",1368,"T510",634779,"Meliosma frondosa",403351,"Meliosma",24384,"Sabiaceae",450,"19","ESP-01",NA,NA,NA,NA,NA,NA,179,"2011.915"
"5684",3192,"T510",1106277,"Indet indet",655545,"Indet",31330357,"Indet",469,"2","PAN-02",NA,NA,NA,NA,NA,NA,0,"2013.241"
"5685",7074,"T510",1108102,"Caryocar amygdaliforme",99417,"Caryocar",8119,"Caryocaraceae",145,"19","PAN-03",NA,NA,NA,NA,NA,NA,105,"2014.219"
"5686",7764,"T510",637193,"Tapirira indet",629358,"Tapirira",1049,"Anacardiaceae",390,"14","SPD-01",NA,NA,NA,NA,NA,NA,164,"2011.808"
"5687",9909,"T510",1062878,"Persea indet",642953,"Persea",14644,"Lauraceae",374,"15","SPD-02",NA,NA,NA,NA,NA,NA,118,"2009.033"
